,usuarios,n_baterias,n_estaciones,cambios_bateria
3997,39980,6956.0,367,353981.0
3998,39990,6957.0,367,354070.0
3999,40000,6959.0,367,354158.0
4000,40010,6961.0,367,354247.0
4001,40020,6963.0,367,354335.0
4002,40030,6964.0,368,354424.0
4003,40040,6966.0,368,354512.0
4004,40050,6968.0,368,354601.0
4005,40060,6970.0,368,354689.0
4006,40070,6971.0,368,354777.0
4007,40080,6973.0,368,354866.0
4008,40090,6975.0,368,354954.0
4009,40100,6976.0,368,355043.0
4010,40110,6978.0,368,355131.0
4011,40120,6980.0,368,355220.0
4012,40130,6982.0,368,355308.0
4013,40140,6983.0,369,355396.0
4014,40150,6985.0,369,355485.0
4015,40160,6987.0,369,355573.0
4016,40170,6989.0,369,355662.0
4017,40180,6990.0,369,355750.0
4018,40190,6992.0,369,355839.0
4019,40200,6994.0,369,355927.0
4020,40210,6996.0,369,356015.0
4021,40220,6997.0,369,356104.0
4022,40230,6999.0,369,356192.0
4023,40240,7001.0,369,356281.0
4024,40250,7002.0,370,356369.0
4025,40260,7004.0,370,356458.0
4026,40270,7006.0,370,356546.0
4027,40280,7008.0,370,356635.0
4028,40290,7009.0,370,356723.0
4029,40300,7011.0,370,356811.0
4030,40310,7013.0,370,356900.0
4031,40320,7015.0,370,356988.0
4032,40330,7016.0,370,357077.0
4033,40340,7018.0,370,357165.0
4034,40350,7020.0,370,357254.0
4035,40360,7022.0,371,357342.0
4036,40370,7023.0,371,357430.0
4037,40380,7025.0,371,357519.0
4038,40390,7027.0,371,357607.0
4039,40400,7028.0,371,357696.0
4040,40410,7030.0,371,357784.0
4041,40420,7032.0,371,357873.0
4042,40430,7034.0,371,357961.0
4043,40440,7035.0,371,358049.0
4044,40450,7037.0,371,358138.0
4045,40460,7039.0,371,358226.0
4046,40470,7041.0,372,358315.0
4047,40480,7042.0,372,358403.0
4048,40490,7044.0,372,358492.0
4049,40500,7046.0,372,358580.0
4050,40510,7048.0,372,358669.0
4051,40520,7049.0,372,358757.0
4052,40530,7051.0,372,358845.0
4053,40540,7053.0,372,358934.0
4054,40550,7054.0,372,359022.0
4055,40560,7056.0,372,359111.0
4056,40570,7058.0,372,359199.0
4057,40580,7060.0,373,359288.0
4058,40590,7061.0,373,359376.0
4059,40600,7063.0,373,359464.0
4060,40610,7065.0,373,359553.0
4061,40620,7067.0,373,359641.0
4062,40630,7068.0,373,359730.0
4063,40640,7070.0,373,359818.0
4064,40650,7072.0,373,359907.0
4065,40660,7073.0,373,359995.0
4066,40670,7075.0,373,360083.0
4067,40680,7077.0,373,360172.0
4068,40690,7079.0,374,360260.0
4069,40700,7080.0,374,360349.0
4070,40710,7082.0,374,360437.0
4071,40720,7084.0,374,360526.0
4072,40730,7086.0,374,360614.0
4073,40740,7087.0,374,360703.0
4074,40750,7089.0,374,360791.0
4075,40760,7091.0,374,360879.0
4076,40770,7093.0,374,360968.0
4077,40780,7094.0,374,361056.0
4078,40790,7096.0,374,361145.0
4079,40800,7098.0,375,361233.0
4080,40810,7099.0,375,361322.0
4081,40820,7101.0,375,361410.0
4082,40830,7103.0,375,361498.0
4083,40840,7105.0,375,361587.0
4084,40850,7106.0,375,361675.0
4085,40860,7108.0,375,361764.0
4086,40870,7110.0,375,361852.0
4087,40880,7112.0,375,361941.0
4088,40890,7113.0,375,362029.0
4089,40900,7115.0,375,362117.0
4090,40910,7117.0,376,362206.0
4091,40920,7119.0,376,362294.0
4092,40930,7120.0,376,362383.0
4093,40940,7122.0,376,362471.0
4094,40950,7124.0,376,362560.0
4095,40960,7125.0,376,362648.0
4096,40970,7127.0,376,362737.0
4097,40980,7129.0,376,362825.0
4098,40990,7131.0,376,362913.0
4099,41000,7132.0,376,363002.0
4100,41010,7134.0,376,363090.0
4101,41020,7136.0,377,363179.0
4102,41030,7138.0,377,363267.0
4103,41040,7139.0,377,363356.0
4104,41050,7141.0,377,363444.0
4105,41060,7143.0,377,363532.0
4106,41070,7145.0,377,363621.0
4107,41080,7146.0,377,363709.0
4108,41090,7148.0,377,363798.0
4109,41100,7150.0,377,363886.0
4110,41110,7151.0,377,363975.0
4111,41120,7153.0,377,364063.0
4112,41130,7155.0,378,364151.0
4113,41140,7157.0,378,364240.0
4114,41150,7158.0,378,364328.0
4115,41160,7160.0,378,364417.0
4116,41170,7162.0,378,364505.0
4117,41180,7164.0,378,364594.0
4118,41190,7165.0,378,364682.0
4119,41200,7167.0,378,364771.0
4120,41210,7169.0,378,364859.0
4121,41220,7170.0,378,364947.0
4122,41230,7172.0,378,365036.0
4123,41240,7174.0,379,365124.0
4124,41250,7176.0,379,365213.0
4125,41260,7177.0,379,365301.0
4126,41270,7179.0,379,365390.0
4127,41280,7181.0,379,365478.0
4128,41290,7183.0,379,365566.0
4129,41300,7184.0,379,365655.0
4130,41310,7186.0,379,365743.0
4131,41320,7188.0,379,365832.0
4132,41330,7190.0,379,365920.0
4133,41340,7191.0,379,366009.0
4134,41350,7193.0,380,366097.0
4135,41360,7195.0,380,366185.0
4136,41370,7196.0,380,366274.0
4137,41380,7198.0,380,366362.0
4138,41390,7200.0,380,366451.0
4139,41400,7202.0,380,366539.0
4140,41410,7203.0,380,366628.0
4141,41420,7205.0,380,366716.0
4142,41430,7207.0,380,366805.0
4143,41440,7209.0,380,366893.0
4144,41450,7210.0,380,366981.0
4145,41460,7212.0,381,367070.0
4146,41470,7214.0,381,367158.0
4147,41480,7216.0,381,367247.0
4148,41490,7217.0,381,367335.0
4149,41500,7219.0,381,367424.0
4150,41510,7221.0,381,367512.0
4151,41520,7222.0,381,367600.0
4152,41530,7224.0,381,367689.0
4153,41540,7226.0,381,367777.0
4154,41550,7228.0,381,367866.0
4155,41560,7229.0,381,367954.0
4156,41570,7231.0,382,368043.0
4157,41580,7233.0,382,368131.0
4158,41590,7235.0,382,368219.0
4159,41600,7236.0,382,368308.0
4160,41610,7238.0,382,368396.0
4161,41620,7240.0,382,368485.0
4162,41630,7242.0,382,368573.0
4163,41640,7243.0,382,368662.0
4164,41650,7245.0,382,368750.0
4165,41660,7247.0,382,368839.0
4166,41670,7248.0,382,368927.0
4167,41680,7250.0,383,369015.0
4168,41690,7252.0,383,369104.0
4169,41700,7254.0,383,369192.0
4170,41710,7255.0,383,369281.0
4171,41720,7257.0,383,369369.0
4172,41730,7259.0,383,369458.0
4173,41740,7261.0,383,369546.0
4174,41750,7262.0,383,369634.0
4175,41760,7264.0,383,369723.0
4176,41770,7266.0,383,369811.0
4177,41780,7267.0,383,369900.0
4178,41790,7269.0,384,369988.0
4179,41800,7271.0,384,370077.0
4180,41810,7273.0,384,370165.0
4181,41820,7274.0,384,370253.0
4182,41830,7276.0,384,370342.0
4183,41840,7278.0,384,370430.0
4184,41850,7280.0,384,370519.0
4185,41860,7281.0,384,370607.0
4186,41870,7283.0,384,370696.0
4187,41880,7285.0,384,370784.0
4188,41890,7287.0,385,370873.0
4189,41900,7288.0,385,370961.0
4190,41910,7290.0,385,371049.0
4191,41920,7292.0,385,371138.0
4192,41930,7293.0,385,371226.0
4193,41940,7295.0,385,371315.0
4194,41950,7297.0,385,371403.0
4195,41960,7299.0,385,371492.0
4196,41970,7300.0,385,371580.0
4197,41980,7302.0,385,371668.0
4198,41990,7304.0,385,371757.0
4199,42000,7306.0,386,371845.0
4200,42010,7307.0,386,371934.0
4201,42020,7309.0,386,372022.0
4202,42030,7311.0,386,372111.0
4203,42040,7313.0,386,372199.0
4204,42050,7314.0,386,372287.0
4205,42060,7316.0,386,372376.0
4206,42070,7318.0,386,372464.0
4207,42080,7319.0,386,372553.0
4208,42090,7321.0,386,372641.0
4209,42100,7323.0,386,372730.0
4210,42110,7325.0,387,372818.0
4211,42120,7326.0,387,372907.0
4212,42130,7328.0,387,372995.0
4213,42140,7330.0,387,373083.0
4214,42150,7332.0,387,373172.0
4215,42160,7333.0,387,373260.0
4216,42170,7335.0,387,373349.0
4217,42180,7337.0,387,373437.0
4218,42190,7339.0,387,373526.0
4219,42200,7340.0,387,373614.0
4220,42210,7342.0,387,373702.0
4221,42220,7344.0,388,373791.0
4222,42230,7345.0,388,373879.0
4223,42240,7347.0,388,373968.0
4224,42250,7349.0,388,374056.0
4225,42260,7351.0,388,374145.0
4226,42270,7352.0,388,374233.0
4227,42280,7354.0,388,374321.0
4228,42290,7356.0,388,374410.0
4229,42300,7358.0,388,374498.0
4230,42310,7359.0,388,374587.0
4231,42320,7361.0,388,374675.0
4232,42330,7363.0,389,374764.0
4233,42340,7365.0,389,374852.0
4234,42350,7366.0,389,374941.0
4235,42360,7368.0,389,375029.0
4236,42370,7370.0,389,375117.0
4237,42380,7371.0,389,375206.0
4238,42390,7373.0,389,375294.0
4239,42400,7375.0,389,375383.0
4240,42410,7377.0,389,375471.0
4241,42420,7378.0,389,375560.0
4242,42430,7380.0,389,375648.0
4243,42440,7382.0,390,375736.0
4244,42450,7384.0,390,375825.0
4245,42460,7385.0,390,375913.0
4246,42470,7387.0,390,376002.0
4247,42480,7389.0,390,376090.0
4248,42490,7390.0,390,376179.0
4249,42500,7392.0,390,376267.0
4250,42510,7394.0,390,376355.0
4251,42520,7396.0,390,376444.0
4252,42530,7397.0,390,376532.0
4253,42540,7399.0,390,376621.0
4254,42550,7401.0,391,376709.0
4255,42560,7403.0,391,376798.0
4256,42570,7404.0,391,376886.0
4257,42580,7406.0,391,376975.0
4258,42590,7408.0,391,377063.0
4259,42600,7410.0,391,377151.0
4260,42610,7411.0,391,377240.0
4261,42620,7413.0,391,377328.0
4262,42630,7415.0,391,377417.0
4263,42640,7416.0,391,377505.0
4264,42650,7418.0,391,377594.0
4265,42660,7420.0,392,377682.0
4266,42670,7422.0,392,377770.0
4267,42680,7423.0,392,377859.0
4268,42690,7425.0,392,377947.0
4269,42700,7427.0,392,378036.0
4270,42710,7429.0,392,378124.0
4271,42720,7430.0,392,378213.0
4272,42730,7432.0,392,378301.0
4273,42740,7434.0,392,378389.0
4274,42750,7436.0,392,378478.0
4275,42760,7437.0,392,378566.0
4276,42770,7439.0,393,378655.0
4277,42780,7441.0,393,378743.0
4278,42790,7442.0,393,378832.0
4279,42800,7444.0,393,378920.0
4280,42810,7446.0,393,379009.0
4281,42820,7448.0,393,379097.0
4282,42830,7449.0,393,379185.0
4283,42840,7451.0,393,379274.0
4284,42850,7453.0,393,379362.0
4285,42860,7455.0,393,379451.0
4286,42870,7456.0,393,379539.0
4287,42880,7458.0,394,379628.0
4288,42890,7460.0,394,379716.0
4289,42900,7462.0,394,379804.0
4290,42910,7463.0,394,379893.0
4291,42920,7465.0,394,379981.0
4292,42930,7467.0,394,380070.0
4293,42940,7468.0,394,380158.0
4294,42950,7470.0,394,380247.0
4295,42960,7472.0,394,380335.0
4296,42970,7474.0,394,380424.0
4297,42980,7475.0,394,380512.0
4298,42990,7477.0,395,380600.0
4299,43000,7479.0,395,380689.0
4300,43010,7481.0,395,380777.0
4301,43020,7482.0,395,380866.0
4302,43030,7484.0,395,380954.0
4303,43040,7486.0,395,381043.0
4304,43050,7487.0,395,381131.0
4305,43060,7489.0,395,381219.0
4306,43070,7491.0,395,381308.0
4307,43080,7493.0,395,381396.0
4308,43090,7494.0,395,381485.0
4309,43100,7496.0,396,381573.0
4310,43110,7498.0,396,381662.0
4311,43120,7500.0,396,381750.0
4312,43130,7501.0,396,381838.0
4313,43140,7503.0,396,381927.0
4314,43150,7505.0,396,382015.0
4315,43160,7507.0,396,382104.0
4316,43170,7508.0,396,382192.0
4317,43180,7510.0,396,382281.0
4318,43190,7512.0,396,382369.0
4319,43200,7513.0,396,382458.0
4320,43210,7515.0,397,382546.0
4321,43220,7517.0,397,382634.0
4322,43230,7519.0,397,382723.0
4323,43240,7520.0,397,382811.0
4324,43250,7522.0,397,382900.0
4325,43260,7524.0,397,382988.0
4326,43270,7526.0,397,383077.0
4327,43280,7527.0,397,383165.0
4328,43290,7529.0,397,383253.0
4329,43300,7531.0,397,383342.0
4330,43310,7533.0,397,383430.0
4331,43320,7534.0,398,383519.0
4332,43330,7536.0,398,383607.0
4333,43340,7538.0,398,383696.0
4334,43350,7539.0,398,383784.0
4335,43360,7541.0,398,383872.0
4336,43370,7543.0,398,383961.0
4337,43380,7545.0,398,384049.0
4338,43390,7546.0,398,384138.0
4339,43400,7548.0,398,384226.0
4340,43410,7550.0,398,384315.0
4341,43420,7552.0,398,384403.0
4342,43430,7553.0,399,384492.0
4343,43440,7555.0,399,384580.0
4344,43450,7557.0,399,384668.0
4345,43460,7559.0,399,384757.0
4346,43470,7560.0,399,384845.0
4347,43480,7562.0,399,384934.0
4348,43490,7564.0,399,385022.0
4349,43500,7565.0,399,385111.0
4350,43510,7567.0,399,385199.0
4351,43520,7569.0,399,385287.0
4352,43530,7571.0,399,385376.0
4353,43540,7572.0,400,385464.0
4354,43550,7574.0,400,385553.0
4355,43560,7576.0,400,385641.0
4356,43570,7578.0,400,385730.0
4357,43580,7579.0,400,385818.0
4358,43590,7581.0,400,385906.0
4359,43600,7583.0,400,385995.0
4360,43610,7584.0,400,386083.0
4361,43620,7586.0,400,386172.0
4362,43630,7588.0,400,386260.0
4363,43640,7590.0,400,386349.0
4364,43650,7591.0,401,386437.0
4365,43660,7593.0,401,386526.0
4366,43670,7595.0,401,386614.0
4367,43680,7597.0,401,386702.0
4368,43690,7598.0,401,386791.0
4369,43700,7600.0,401,386879.0
4370,43710,7602.0,401,386968.0
4371,43720,7604.0,401,387056.0
4372,43730,7605.0,401,387145.0
4373,43740,7607.0,401,387233.0
4374,43750,7609.0,401,387321.0
4375,43760,7610.0,402,387410.0
4376,43770,7612.0,402,387498.0
4377,43780,7614.0,402,387587.0
4378,43790,7616.0,402,387675.0
4379,43800,7617.0,402,387764.0
4380,43810,7619.0,402,387852.0
4381,43820,7621.0,402,387940.0
4382,43830,7623.0,402,388029.0
4383,43840,7624.0,402,388117.0
4384,43850,7626.0,402,388206.0
4385,43860,7628.0,402,388294.0
4386,43870,7630.0,403,388383.0
4387,43880,7631.0,403,388471.0
4388,43890,7633.0,403,388560.0
4389,43900,7635.0,403,388648.0
4390,43910,7636.0,403,388736.0
4391,43920,7638.0,403,388825.0
4392,43930,7640.0,403,388913.0
4393,43940,7642.0,403,389002.0
4394,43950,7643.0,403,389090.0
4395,43960,7645.0,403,389179.0
4396,43970,7647.0,403,389267.0
4397,43980,7649.0,404,389355.0
4398,43990,7650.0,404,389444.0
4399,44000,7652.0,404,389532.0
4400,44010,7654.0,404,389621.0
4401,44020,7656.0,404,389709.0
4402,44030,7657.0,404,389798.0
4403,44040,7659.0,404,389886.0
4404,44050,7661.0,404,389974.0
4405,44060,7662.0,404,390063.0
4406,44070,7664.0,404,390151.0
4407,44080,7666.0,404,390240.0
4408,44090,7668.0,405,390328.0
4409,44100,7669.0,405,390417.0
4410,44110,7671.0,405,390505.0
4411,44120,7673.0,405,390594.0
4412,44130,7675.0,405,390682.0
4413,44140,7676.0,405,390770.0
4414,44150,7678.0,405,390859.0
4415,44160,7680.0,405,390947.0
4416,44170,7681.0,405,391036.0
4417,44180,7683.0,405,391124.0
4418,44190,7685.0,405,391213.0
4419,44200,7687.0,406,391301.0
4420,44210,7688.0,406,391389.0
4421,44220,7690.0,406,391478.0
4422,44230,7692.0,406,391566.0
4423,44240,7694.0,406,391655.0
4424,44250,7695.0,406,391743.0
4425,44260,7697.0,406,391832.0
4426,44270,7699.0,406,391920.0
4427,44280,7701.0,406,392008.0
4428,44290,7702.0,406,392097.0
4429,44300,7704.0,406,392185.0
4430,44310,7706.0,407,392274.0
4431,44320,7707.0,407,392362.0
4432,44330,7709.0,407,392451.0
4433,44340,7711.0,407,392539.0
4434,44350,7713.0,407,392628.0
4435,44360,7714.0,407,392716.0
4436,44370,7716.0,407,392804.0
4437,44380,7718.0,407,392893.0
4438,44390,7720.0,407,392981.0
4439,44400,7721.0,407,393070.0
4440,44410,7723.0,407,393158.0
4441,44420,7725.0,408,393247.0
4442,44430,7727.0,408,393335.0
4443,44440,7728.0,408,393423.0
4444,44450,7730.0,408,393512.0
4445,44460,7732.0,408,393600.0
4446,44470,7733.0,408,393689.0
4447,44480,7735.0,408,393777.0
4448,44490,7737.0,408,393866.0
4449,44500,7739.0,408,393954.0
4450,44510,7740.0,408,394042.0
4451,44520,7742.0,408,394131.0
4452,44530,7744.0,409,394219.0
4453,44540,7746.0,409,394308.0
4454,44550,7747.0,409,394396.0
4455,44560,7749.0,409,394485.0
4456,44570,7751.0,409,394573.0
4457,44580,7753.0,409,394662.0
4458,44590,7754.0,409,394750.0
4459,44600,7756.0,409,394838.0
4460,44610,7758.0,409,394927.0
4461,44620,7759.0,409,395015.0
4462,44630,7761.0,409,395104.0
4463,44640,7763.0,410,395192.0
4464,44650,7765.0,410,395281.0
4465,44660,7766.0,410,395369.0
4466,44670,7768.0,410,395457.0
4467,44680,7770.0,410,395546.0
4468,44690,7772.0,410,395634.0
4469,44700,7773.0,410,395723.0
4470,44710,7775.0,410,395811.0
4471,44720,7777.0,410,395900.0
4472,44730,7778.0,410,395988.0
4473,44740,7780.0,410,396076.0
4474,44750,7782.0,411,396165.0
4475,44760,7784.0,411,396253.0
4476,44770,7785.0,411,396342.0
4477,44780,7787.0,411,396430.0
4478,44790,7789.0,411,396519.0
4479,44800,7791.0,411,396607.0
4480,44810,7792.0,411,396696.0
4481,44820,7794.0,411,396784.0
4482,44830,7796.0,411,396872.0
4483,44840,7798.0,411,396961.0
4484,44850,7799.0,411,397049.0
4485,44860,7801.0,412,397138.0
4486,44870,7803.0,412,397226.0
4487,44880,7804.0,412,397315.0
4488,44890,7806.0,412,397403.0
4489,44900,7808.0,412,397491.0
4490,44910,7810.0,412,397580.0
4491,44920,7811.0,412,397668.0
4492,44930,7813.0,412,397757.0
4493,44940,7815.0,412,397845.0
4494,44950,7817.0,412,397934.0
4495,44960,7818.0,412,398022.0
4496,44970,7820.0,413,398110.0
4497,44980,7822.0,413,398199.0
4498,44990,7824.0,413,398287.0
4499,45000,7825.0,413,398376.0
4500,45010,7827.0,413,398464.0
4501,45020,7829.0,413,398553.0
4502,45030,7830.0,413,398641.0
4503,45040,7832.0,413,398730.0
4504,45050,7834.0,413,398818.0
4505,45060,7836.0,413,398906.0
4506,45070,7837.0,413,398995.0
4507,45080,7839.0,414,399083.0
4508,45090,7841.0,414,399172.0
4509,45100,7843.0,414,399260.0
4510,45110,7844.0,414,399349.0
4511,45120,7846.0,414,399437.0
4512,45130,7848.0,414,399525.0
4513,45140,7850.0,414,399614.0
4514,45150,7851.0,414,399702.0
4515,45160,7853.0,414,399791.0
4516,45170,7855.0,414,399879.0
4517,45180,7856.0,414,399968.0
4518,45190,7858.0,415,400056.0
4519,45200,7860.0,415,400144.0
4520,45210,7862.0,415,400233.0
4521,45220,7863.0,415,400321.0
4522,45230,7865.0,415,400410.0
4523,45240,7867.0,415,400498.0
4524,45250,7869.0,415,400587.0
4525,45260,7870.0,415,400675.0
4526,45270,7872.0,415,400764.0
4527,45280,7874.0,415,400852.0
4528,45290,7875.0,415,400940.0
4529,45300,7877.0,416,401029.0
4530,45310,7879.0,416,401117.0
4531,45320,7881.0,416,401206.0
4532,45330,7882.0,416,401294.0
4533,45340,7884.0,416,401383.0
4534,45350,7886.0,416,401471.0
4535,45360,7888.0,416,401559.0
4536,45370,7889.0,416,401648.0
4537,45380,7891.0,416,401736.0
4538,45390,7893.0,416,401825.0
4539,45400,7895.0,417,401913.0
4540,45410,7896.0,417,402002.0
4541,45420,7898.0,417,402090.0
4542,45430,7900.0,417,402178.0
4543,45440,7901.0,417,402267.0
4544,45450,7903.0,417,402355.0
4545,45460,7905.0,417,402444.0
4546,45470,7907.0,417,402532.0
4547,45480,7908.0,417,402621.0
4548,45490,7910.0,417,402709.0
4549,45500,7912.0,417,402798.0
4550,45510,7914.0,418,402886.0
4551,45520,7915.0,418,402974.0
4552,45530,7917.0,418,403063.0
4553,45540,7919.0,418,403151.0
4554,45550,7921.0,418,403240.0
4555,45560,7922.0,418,403328.0
4556,45570,7924.0,418,403417.0
4557,45580,7926.0,418,403505.0
4558,45590,7927.0,418,403593.0
4559,45600,7929.0,418,403682.0
4560,45610,7931.0,418,403770.0
4561,45620,7933.0,419,403859.0
4562,45630,7934.0,419,403947.0
4563,45640,7936.0,419,404036.0
4564,45650,7938.0,419,404124.0
4565,45660,7940.0,419,404212.0
4566,45670,7941.0,419,404301.0
4567,45680,7943.0,419,404389.0
4568,45690,7945.0,419,404478.0
4569,45700,7947.0,419,404566.0
4570,45710,7948.0,419,404655.0
4571,45720,7950.0,419,404743.0
4572,45730,7952.0,420,404832.0
4573,45740,7953.0,420,404920.0
4574,45750,7955.0,420,405008.0
4575,45760,7957.0,420,405097.0
4576,45770,7959.0,420,405185.0
4577,45780,7960.0,420,405274.0
4578,45790,7962.0,420,405362.0
4579,45800,7964.0,420,405451.0
4580,45810,7966.0,420,405539.0
4581,45820,7967.0,420,405627.0
4582,45830,7969.0,420,405716.0
4583,45840,7971.0,421,405804.0
4584,45850,7972.0,421,405893.0
4585,45860,7974.0,421,405981.0
4586,45870,7976.0,421,406070.0
4587,45880,7978.0,421,406158.0
4588,45890,7979.0,421,406246.0
4589,45900,7981.0,421,406335.0
4590,45910,7983.0,421,406423.0
4591,45920,7985.0,421,406512.0
4592,45930,7986.0,421,406600.0
4593,45940,7988.0,421,406689.0
4594,45950,7990.0,422,406777.0
4595,45960,7992.0,422,406866.0
4596,45970,7993.0,422,406954.0
4597,45980,7995.0,422,407042.0
4598,45990,7997.0,422,407131.0
4599,46000,7998.0,422,407219.0
4600,46010,8000.0,422,407308.0
4601,46020,8002.0,422,407396.0
4602,46030,8004.0,422,407485.0
4603,46040,8005.0,422,407573.0
4604,46050,8007.0,422,407661.0
4605,46060,8009.0,423,407750.0
4606,46070,8011.0,423,407838.0
4607,46080,8012.0,423,407927.0
4608,46090,8014.0,423,408015.0
4609,46100,8016.0,423,408104.0
4610,46110,8018.0,423,408192.0
4611,46120,8019.0,423,408281.0
4612,46130,8021.0,423,408369.0
4613,46140,8023.0,423,408457.0
4614,46150,8024.0,423,408546.0
4615,46160,8026.0,423,408634.0
4616,46170,8028.0,424,408723.0
4617,46180,8030.0,424,408811.0
4618,46190,8031.0,424,408900.0
4619,46200,8033.0,424,408988.0
4620,46210,8035.0,424,409076.0
4621,46220,8037.0,424,409165.0
4622,46230,8038.0,424,409253.0
4623,46240,8040.0,424,409342.0
4624,46250,8042.0,424,409430.0
4625,46260,8044.0,424,409519.0
4626,46270,8045.0,424,409607.0
4627,46280,8047.0,425,409695.0
4628,46290,8049.0,425,409784.0
4629,46300,8050.0,425,409872.0
4630,46310,8052.0,425,409961.0
4631,46320,8054.0,425,410049.0
4632,46330,8056.0,425,410138.0
4633,46340,8057.0,425,410226.0
4634,46350,8059.0,425,410315.0
4635,46360,8061.0,425,410403.0
4636,46370,8063.0,425,410491.0
4637,46380,8064.0,425,410580.0
4638,46390,8066.0,426,410668.0
4639,46400,8068.0,426,410757.0
4640,46410,8069.0,426,410845.0
4641,46420,8071.0,426,410934.0
4642,46430,8073.0,426,411022.0
4643,46440,8075.0,426,411110.0
4644,46450,8076.0,426,411199.0
4645,46460,8078.0,426,411287.0
4646,46470,8080.0,426,411376.0
4647,46480,8082.0,426,411464.0
4648,46490,8083.0,426,411553.0
4649,46500,8085.0,427,411641.0
4650,46510,8087.0,427,411729.0
4651,46520,8089.0,427,411818.0
4652,46530,8090.0,427,411906.0
4653,46540,8092.0,427,411995.0
4654,46550,8094.0,427,412083.0
4655,46560,8095.0,427,412172.0
4656,46570,8097.0,427,412260.0
4657,46580,8099.0,427,412349.0
4658,46590,8101.0,427,412437.0
4659,46600,8102.0,427,412525.0
4660,46610,8104.0,428,412614.0
4661,46620,8106.0,428,412702.0
4662,46630,8108.0,428,412791.0
4663,46640,8109.0,428,412879.0
4664,46650,8111.0,428,412968.0
4665,46660,8113.0,428,413056.0
4666,46670,8115.0,428,413144.0
4667,46680,8116.0,428,413233.0
4668,46690,8118.0,428,413321.0
4669,46700,8120.0,428,413410.0
4670,46710,8121.0,428,413498.0
4671,46720,8123.0,429,413587.0
4672,46730,8125.0,429,413675.0
